gene_id	scaffold_id	start	end	strand	product	note
W3030M00600	scaffold_13	95935	98461	-	hypothetical protein	None
W3030M00610	scaffold_13	98968	100795	-	hypothetical protein	None
W3030M00620	scaffold_13	101598	105027	-	hypothetical protein	None
W3030M00630	scaffold_13	105693	107685	-	hypothetical protein	None
W3030M00640	scaffold_13	108640	108946	+	hypothetical protein	None
W3030M00650	scaffold_13	109257	109659	+	hypothetical protein	None
W3030M00660	scaffold_13	109740	110304	-	hypothetical protein	None
W3030M00670	scaffold_13	110257	110689	+	hypothetical protein	None
W3030M00680	scaffold_13	110788	112240	-	hypothetical protein	None
W3030M00690	scaffold_13	112669	114013	+	hypothetical protein	None
W3030M00700	scaffold_13	114214	115717	-	hypothetical protein	None
W3030M00710	scaffold_13	116479	117598	+	hypothetical protein	None
W3030M00720	scaffold_13	117848	119402	+	hypothetical protein	None
W3030M00730	scaffold_13	119665	120073	+	hypothetical protein	None
W3030M00740	scaffold_13	120325	122644	-	hypothetical protein	None
W3030M00750	scaffold_13	123035	124544	-	hypothetical protein	None
W3030M00760	scaffold_13	124806	126279	-	hypothetical protein	None
W3030M00770	scaffold_13	126782	128231	-	hypothetical protein	None
W3030M00780	scaffold_13	129836	130076	+	hypothetical protein	None
W3030M00790	scaffold_13	130334	131654	+	hypothetical protein	None
W3030M00800	scaffold_13	133826	135098	+	hypothetical protein	None
W3030M00810	scaffold_13	135405	135789	-	hypothetical protein	None
W3030M00820	scaffold_13	136031	137009	-	hypothetical protein	None
W3030M00830	scaffold_13	137472	138576	+	hypothetical protein	None
W3030M00840	scaffold_13	138636	139794	-	hypothetical protein	None
W3030M00850	scaffold_13	140687	141401	-	hypothetical protein	None
W3030M00860	scaffold_13	142554	142719	-	hypothetical protein	None
W3030M00870	scaffold_13	143520	143844	-	hypothetical protein	None
W3030M00880	scaffold_13	146948	148658	+	hypothetical protein	None
W3030M00890	scaffold_13	149845	150574	+	hypothetical protein	None
W3030M00900	scaffold_13	151037	152549	+	hypothetical protein	None
W3030M00910	scaffold_13	156078	156618	-	hypothetical protein	None
W3030M00920	scaffold_13	158607	159642	-	hypothetical protein	None
W3030MA00100	scaffold_339	3	213	+	hypothetical protein	None
W3030MBtrna10I	scaffold_340	186	259	+	None	None
W3030ME00100	scaffold_343	2	281	-	hypothetical protein	None
W3030MG00100	scaffold_345	0	306	-	hypothetical protein	None
W3030MN00100	scaffold_352	23	300	+	hypothetical protein	None
W3030MQ00100	scaffold_355	71	283	+	hypothetical protein	None
W3030MT00100	scaffold_358	81	278	+	hypothetical protein	None
W3030MU00100	scaffold_359	82	278	+	hypothetical protein	None
W3030Mtrna2L	scaffold_13	100955	101070	-	None	None
W3030N00100	scaffold_14	316	1027	-	hypothetical protein	None
W3030N00110	scaffold_14	2557	3208	+	hypothetical protein	None
W3030N00120	scaffold_14	3227	3671	-	hypothetical protein	None
W3030N00130	scaffold_14	4282	6739	+	hypothetical protein	None
W3030N00140	scaffold_14	7254	8310	+	hypothetical protein	None
W3030N00150	scaffold_14	9006	11814	+	hypothetical protein	None
W3030N00160	scaffold_14	11971	13345	-	hypothetical protein	None
W3030N00170	scaffold_14	13690	14068	+	hypothetical protein	None
W3030N00180	scaffold_14	14409	16098	+	hypothetical protein	None
W3030N00190	scaffold_14	16304	17654	-	hypothetical protein	None
W3030N00200	scaffold_14	17911	25324	+	hypothetical protein	None
W3030N00210	scaffold_14	25514	25940	-	hypothetical protein	None
W3030N00220	scaffold_14	26138	27200	+	hypothetical protein	None
W3030N00230	scaffold_14	27301	27895	-	hypothetical protein	None
W3030N00240	scaffold_14	28116	29094	-	hypothetical protein	None
W3030N00250	scaffold_14	29462	30620	-	hypothetical protein	None
W3030N00260	scaffold_14	30810	31431	-	hypothetical protein	None
W3030N00270	scaffold_14	31590	32247	+	hypothetical protein	None
W3030N00280	scaffold_14	32476	33667	+	hypothetical protein	None
W3030N00290	scaffold_14	33849	35097	-	hypothetical protein	None
W3030N00300	scaffold_14	35750	36686	-	hypothetical protein	None
W3030N00310	scaffold_14	37355	38717	+	hypothetical protein	None
W3030N00320	scaffold_14	38927	40112	-	hypothetical protein	None
W3030N00330	scaffold_14	40409	40751	-	hypothetical protein	None
W3030N00340	scaffold_14	41103	42033	-	hypothetical protein	None
W3030N00350	scaffold_14	42228	43500	+	hypothetical protein	None
W3030N00360	scaffold_14	43615	43933	-	hypothetical protein	None
W3030N00370	scaffold_14	44563	44896	+	hypothetical protein	None
W3030N00380	scaffold_14	44990	45869	-	hypothetical protein	None
W3030N00390	scaffold_14	46213	49078	+	hypothetical protein	None
W3030N00400	scaffold_14	49367	52823	-	hypothetical protein	None
W3030N00410	scaffold_14	53556	56832	-	hypothetical protein	None
W3030N00420	scaffold_14	57230	59747	+	hypothetical protein	None
W3030N00430	scaffold_14	61714	62698	-	hypothetical protein	None
W3030N00440	scaffold_14	63063	64146	-	hypothetical protein	None
W3030N00450	scaffold_14	66799	67353	+	hypothetical protein	None
W3030N00460	scaffold_14	68267	69236	+	hypothetical protein	None
W3030N00470	scaffold_14	69689	70538	+	hypothetical protein	None
W3030N00480	scaffold_14	70907	71426	+	hypothetical protein	None
W3030N00490	scaffold_14	71680	73651	-	hypothetical protein	None
W3030N00500	scaffold_14	74070	74781	+	hypothetical protein	None
W3030N00510	scaffold_14	74845	75829	-	hypothetical protein	None
W3030N00520	scaffold_14	76728	77529	+	hypothetical protein	None
W3030N00530	scaffold_14	77651	78260	-	hypothetical protein	None
W3030N00540	scaffold_14	79248	80985	+	hypothetical protein	None
W3030N00550	scaffold_14	81044	81509	-	hypothetical protein	None
W3030N00560	scaffold_14	82075	83098	+	hypothetical protein	None
W3030N00570	scaffold_14	83332	85510	+	hypothetical protein	None
W3030N00580	scaffold_14	85789	86821	+	hypothetical protein	None
W3030N00590	scaffold_14	86951	87188	-	hypothetical protein	None
W3030N00600	scaffold_14	87206	87578	+	hypothetical protein	None
W3030N00610	scaffold_14	88079	91436	-	hypothetical protein	None
W3030N00620	scaffold_14	92109	94176	+	hypothetical protein	None
W3030N00630	scaffold_14	94349	95201	-	hypothetical protein	None
W3030N00640	scaffold_14	95524	96130	+	hypothetical protein	None
W3030N00650	scaffold_14	96423	96663	+	hypothetical protein	None
W3030N00660	scaffold_14	96726	97470	-	hypothetical protein	None
W3030N00670	scaffold_14	98498	99008	+	hypothetical protein	None
W3030N00680	scaffold_14	99382	100222	+	hypothetical protein	None
W3030N00690	scaffold_14	100564	101926	+	hypothetical protein	None
W3030N00700	scaffold_14	102047	102659	-	hypothetical protein	None
W3030N00710	scaffold_14	102861	105048	-	hypothetical protein	None
W3030N00720	scaffold_14	106164	107700	+	hypothetical protein	None
W3030N00730	scaffold_14	108333	109827	+	hypothetical protein	None
W3030N00740	scaffold_14	110458	111136	+	hypothetical protein	None
W3030N00750	scaffold_14	111449	112796	-	hypothetical protein	None
W3030N00760	scaffold_14	113294	114521	-	hypothetical protein	None
W3030N00770	scaffold_14	114811	117247	-	hypothetical protein	None
W3030N00780	scaffold_14	117474	121617	-	hypothetical protein	None
W3030N00790	scaffold_14	122556	123576	-	hypothetical protein	None
W3030N00800	scaffold_14	123774	125694	-	hypothetical protein	None
W3030N00810	scaffold_14	126200	127850	+	hypothetical protein	None
W3030N00820	scaffold_14	128078	131225	+	hypothetical protein	None
W3030N00830	scaffold_14	131546	132176	+	hypothetical protein	None
W3030N00840	scaffold_14	132284	134408	-	hypothetical protein	None
W3030N00850	scaffold_14	134614	135334	-	hypothetical protein	None
W3030N00860	scaffold_14	135526	135790	+	hypothetical protein	None
W3030N00870	scaffold_14	135994	137260	-	hypothetical protein	None
W3030N00880	scaffold_14	137510	141839	-	hypothetical protein	None
W3030N00890	scaffold_14	143120	147875	+	hypothetical protein	None
W3030N00900	scaffold_14	147998	149078	-	hypothetical protein	None
W3030N00910	scaffold_14	149303	154250	-	hypothetical protein	None
W3030N00920	scaffold_14	154459	155503	+	hypothetical protein	None
W3030N00930	scaffold_14	155694	156723	+	hypothetical protein	None
W3030N00940	scaffold_14	156879	159168	-	hypothetical protein	None
W3030N00950	scaffold_14	159435	160245	+	hypothetical protein	None
W3030N00960	scaffold_14	160580	161171	-	hypothetical protein	None
W3030NI00100	scaffold_373	111	257	+	hypothetical protein	None
W3030NM00100	scaffold_377	183	249	+	hypothetical protein	None
W3030NS00100	scaffold_383	26	245	+	hypothetical protein	None
W3030NV00100	scaffold_386	2	158	+	hypothetical protein	None
W3030Ntrna3L	scaffold_14	76413	76514	+	None	None
W3030O00100	scaffold_15	620	1589	-	hypothetical protein	None
W3030O00110	scaffold_15	2669	4199	-	hypothetical protein	None
W3030O00120	scaffold_15	5189	5777	+	hypothetical protein	None
W3030O00130	scaffold_15	5969	6431	+	hypothetical protein	None
W3030O00140	scaffold_15	6597	7914	-	hypothetical protein	None
W3030O00150	scaffold_15	8419	10405	+	hypothetical protein	None
W3030O00160	scaffold_15	10773	13956	+	hypothetical protein	None
W3030O00170	scaffold_15	14851	16312	+	hypothetical protein	None
W3030O00180	scaffold_15	16770	18501	+	hypothetical protein	None
W3030O00190	scaffold_15	18620	19673	-	hypothetical protein	None
W3030O00200	scaffold_15	20385	24102	+	hypothetical protein	None
W3030O00210	scaffold_15	24307	26587	-	hypothetical protein	None
W3030O00220	scaffold_15	27024	32886	-	hypothetical protein	None
W3030O00230	scaffold_15	33442	35164	-	hypothetical protein	None
W3030O00240	scaffold_15	36052	37888	+	hypothetical protein	None
W3030O00250	scaffold_15	38380	41581	+	hypothetical protein	None
W3030O00260	scaffold_15	41782	42784	-	hypothetical protein	None
W3030O00270	scaffold_15	43065	44118	-	hypothetical protein	None
W3030O00280	scaffold_15	44398	45343	-	hypothetical protein	None
W3030O00290	scaffold_15	45714	52383	+	hypothetical protein	None
W3030O00300	scaffold_15	52614	54054	+	hypothetical protein	None
W3030O00310	scaffold_15	54373	54970	-	hypothetical protein	None
W3030O00320	scaffold_15	55158	55380	-	hypothetical protein	None
W3030O00330	scaffold_15	55623	57888	-	hypothetical protein	None
W3030O00340	scaffold_15	58145	61835	-	hypothetical protein	None
W3030O00350	scaffold_15	62017	64612	+	hypothetical protein	None
W3030O00360	scaffold_15	64843	65305	-	hypothetical protein	None
W3030O00370	scaffold_15	65557	66763	-	hypothetical protein	None
W3030O00380	scaffold_15	67532	68801	+	hypothetical protein	None
W3030O00390	scaffold_15	68955	69801	-	hypothetical protein	None
W3030O00400	scaffold_15	70102	71830	-	hypothetical protein	None
W3030O00410	scaffold_15	72924	76863	+	hypothetical protein	None
W3030O00420	scaffold_15	76908	78537	-	hypothetical protein	None
W3030O00430	scaffold_15	78875	80123	-	hypothetical protein	None
W3030O00440	scaffold_15	80389	82693	+	hypothetical protein	None
W3030O00450	scaffold_15	82977	83864	+	hypothetical protein	None
W3030O00460	scaffold_15	83860	84400	-	hypothetical protein	None
W3030O00470	scaffold_15	84684	85011	-	hypothetical protein	None
W3030O00480	scaffold_15	85565	88472	+	hypothetical protein	None
W3030O00490	scaffold_15	88838	93617	+	hypothetical protein	None
W3030O00500	scaffold_15	93940	95458	-	hypothetical protein	None
W3030O00510	scaffold_15	96016	97492	-	hypothetical protein	None
W3030O00520	scaffold_15	97996	99448	+	hypothetical protein	None
W3030O00530	scaffold_15	99942	102387	+	hypothetical protein	None
W3030O00540	scaffold_15	102702	104082	+	hypothetical protein	None
W3030O00550	scaffold_15	104444	107369	+	hypothetical protein	None
W3030O00560	scaffold_15	107747	109028	+	hypothetical protein	None
W3030O00570	scaffold_15	109436	112115	+	hypothetical protein	None
W3030O00580	scaffold_15	112437	113316	+	hypothetical protein	None
W3030O00590	scaffold_15	113501	114557	-	hypothetical protein	None
W3030O00600	scaffold_15	115037	116177	-	hypothetical protein	None
W3030O00610	scaffold_15	116651	117716	-	hypothetical protein	None
W3030O00620	scaffold_15	118173	119946	-	hypothetical protein	None
W3030O00630	scaffold_15	120238	121984	-	hypothetical protein	None
W3030O00640	scaffold_15	122310	124614	-	hypothetical protein	None
W3030O00650	scaffold_15	124848	126369	+	hypothetical protein	None
W3030O00660	scaffold_15	126608	127229	+	hypothetical protein	None
W3030O00670	scaffold_15	128582	131210	-	hypothetical protein	None
W3030O00680	scaffold_15	131927	133229	+	hypothetical protein	None
W3030O00690	scaffold_15	133513	135181	-	hypothetical protein	None
W3030O00700	scaffold_15	135755	137519	+	hypothetical protein	None
W3030O00710	scaffold_15	137848	138829	+	hypothetical protein	None
W3030O00720	scaffold_15	139206	141690	+	hypothetical protein	None
W3030O00730	scaffold_15	141985	142948	+	hypothetical protein	None
W3030O00740	scaffold_15	143134	143734	+	hypothetical protein	None
W3030O00750	scaffold_15	143977	144622	-	hypothetical protein	None
W3030O00760	scaffold_15	144978	147327	+	hypothetical protein	None
W3030O00770	scaffold_15	147572	147833	-	hypothetical protein	None
W3030O00780	scaffold_15	148449	149262	+	hypothetical protein	None
W3030O00790	scaffold_15	149576	150714	+	hypothetical protein	None
W3030OF00100	scaffold_396	2	62	-	hypothetical protein	None
W3030OU00100	scaffold_411	2	86	-	hypothetical protein	None
W3030Otrna10T	scaffold_15	2291	2364	+	None	None
W3030Otrna5N	scaffold_15	205	279	+	None	None
W3030P00100	scaffold_16	149	239	+	hypothetical protein	None
W3030P00110	scaffold_16	978	3123	+	hypothetical protein	None
W3030P00120	scaffold_16	3550	5203	+	hypothetical protein	None
W3030P00130	scaffold_16	5595	7032	-	hypothetical protein	None
W3030P00140	scaffold_16	7673	12983	-	hypothetical protein	None
W3030P00150	scaffold_16	13378	14530	-	hypothetical protein	None
W3030P00160	scaffold_16	17063	19001	+	hypothetical protein	None
W3030P00170	scaffold_16	20728	22411	+	hypothetical protein	None
W3030P00180	scaffold_16	23000	23450	+	hypothetical protein	None
W3030P00190	scaffold_16	24698	26555	-	hypothetical protein	None
W3030P00200	scaffold_16	26974	29434	+	hypothetical protein	None
W3030P00210	scaffold_16	29993	32030	-	hypothetical protein	None
W3030P00220	scaffold_16	32936	34760	+	hypothetical protein	None
W3030P00230	scaffold_16	35087	37328	+	hypothetical protein	None
W3030P00240	scaffold_16	37755	40932	+	hypothetical protein	None
W3030P00250	scaffold_16	41264	41918	+	hypothetical protein	None
W3030P00260	scaffold_16	41974	42649	+	hypothetical protein	None
W3030P00270	scaffold_16	42928	47365	+	hypothetical protein	None
W3030P00280	scaffold_16	47494	50116	-	hypothetical protein	None
W3030P00290	scaffold_16	50410	52486	-	hypothetical protein	None
W3030P00300	scaffold_16	53096	56621	+	hypothetical protein	None
W3030P00310	scaffold_16	56753	58250	-	hypothetical protein	None
W3030P00320	scaffold_16	58430	60725	-	hypothetical protein	None
W3030P00330	scaffold_16	61599	64089	+	hypothetical protein	None
W3030P00340	scaffold_16	64166	65489	+	hypothetical protein	None
W3030P00350	scaffold_16	65675	68159	-	hypothetical protein	None
W3030P00360	scaffold_16	68500	70372	+	hypothetical protein	None
W3030P00370	scaffold_16	70535	73676	-	hypothetical protein	None
W3030P00380	scaffold_16	74514	76329	+	hypothetical protein	None
W3030P00390	scaffold_16	76858	79054	+	hypothetical protein	None
W3030P00400	scaffold_16	79475	80945	-	hypothetical protein	None
W3030P00410	scaffold_16	81231	84900	-	hypothetical protein	None
W3030P00420	scaffold_16	85548	86448	-	hypothetical protein	None
W3030P00430	scaffold_16	87010	89656	-	hypothetical protein	None
W3030P00440	scaffold_16	90919	94489	+	hypothetical protein	None
W3030P00450	scaffold_16	94831	98524	-	hypothetical protein	None
W3030P00460	scaffold_16	98714	100793	+	hypothetical protein	None
W3030P00470	scaffold_16	100895	101537	-	hypothetical protein	None
W3030P00480	scaffold_16	101806	103531	+	hypothetical protein	None
W3030P00490	scaffold_16	103645	106312	-	hypothetical protein	None
W3030P00500	scaffold_16	106596	108381	-	hypothetical protein	None
W3030P00510	scaffold_16	108690	109590	-	hypothetical protein	None
W3030P00520	scaffold_16	109788	110547	-	hypothetical protein	None
W3030P00530	scaffold_16	110728	111232	-	hypothetical protein	None
W3030P00540	scaffold_16	111433	112150	-	hypothetical protein	None
W3030P00550	scaffold_16	112397	112655	+	hypothetical protein	None
W3030P00560	scaffold_16	112958	115451	+	hypothetical protein	None
W3030P00570	scaffold_16	115690	117832	+	hypothetical protein	None
W3030P00580	scaffold_16	119060	120395	+	hypothetical protein	None
W3030P00590	scaffold_16	120638	121865	+	hypothetical protein	None
W3030P00600	scaffold_16	121916	123548	-	hypothetical protein	None
W3030P00610	scaffold_16	123792	125796	-	hypothetical protein	None
W3030P00620	scaffold_16	126105	128748	-	hypothetical protein	None
W3030P00630	scaffold_16	129031	129769	+	hypothetical protein	None
W3030P00640	scaffold_16	129939	131376	+	hypothetical protein	None
W3030P00650	scaffold_16	131572	132712	+	hypothetical protein	None
W3030P00660	scaffold_16	135430	137899	+	hypothetical protein	None
W3030P00670	scaffold_16	138164	141386	+	hypothetical protein	None
W3030P00680	scaffold_16	141615	142968	+	hypothetical protein	None
