w303_gene_id	locus_tag	sc_gene_id	std_gene_name	erg_name	w303_scaffold	chromosome_id	start	end	strand	product
W3030G04050	W303_0G04050		YGR171C		w303_scaffold_7	CM007970.1	840387	842114	-	hypothetical protein
W3030G04060	W303_0G04060		YGR172C		w303_scaffold_7	CM007970.1	842408	843154	-	hypothetical protein
W3030G04070	W303_0G04070		YGR173W		w303_scaffold_7	CM007970.1	843417	844523	+	hypothetical protein
W3030Gtrna20G					w303_scaffold_7	CM007970.1	845212	845282	+	
W3030G04080	W303_0G04080		YGR174C		w303_scaffold_7	CM007970.1	845456	845968	-	hypothetical protein
W3030G04090	W303_0G04090		YGR175C		w303_scaffold_7	CM007970.1	846496	847986	-	hypothetical protein
W3030G04100	W303_0G04100		YGR177C		w303_scaffold_7	CM007970.1	848389	849996	-	hypothetical protein
W3030G04110	W303_0G04110		YGR178C		w303_scaffold_7	CM007970.1	850607	852775	-	hypothetical protein
W3030G04120	W303_0G04120		YGR179C		w303_scaffold_7	CM007970.1	853235	854455	-	hypothetical protein
W3030G04130	W303_0G04130		YGR180C		w303_scaffold_7	CM007970.1	854824	855861	-	hypothetical protein
W3030Gtrna22L					w303_scaffold_7	CM007970.1	857485	857598	-	
W3030G04140	W303_0G04140		YGR181W		w303_scaffold_7	CM007970.1	858394	858711	+	hypothetical protein
W3030G04150	W303_0G04150		YGR183C		w303_scaffold_7	CM007970.1	859170	859367	-	hypothetical protein
W3030G04160	W303_0G04160		YGR184C		w303_scaffold_7	CM007970.1	860008	865860	-	hypothetical protein
W3030G04170	W303_0G04170		YGR185C		w303_scaffold_7	CM007970.1	866443	867627	-	hypothetical protein
W3030G04180	W303_0G04180		YGR186W		w303_scaffold_7	CM007970.1	867881	870088	+	hypothetical protein
W3030G04190	W303_0G04190		YGR187C		w303_scaffold_7	CM007970.1	870339	871523	-	hypothetical protein
W3030G04200	W303_0G04200		YGR188C		w303_scaffold_7	CM007970.1	872151	875216	-	hypothetical protein
W3030Gtrna19K					w303_scaffold_7	CM007970.1	876501	876573	+	
W3030G04210	W303_0G04210		YGR189C		w303_scaffold_7	CM007970.1	876776	878299	-	hypothetical protein
W3030Gtrna6W					w303_scaffold_7	CM007970.1	878817	878922	-	
W3030G04220	W303_0G04220		YGR191W		w303_scaffold_7	CM007970.1	880527	882338	+	hypothetical protein
W3030G04230	W303_0G04230		YGR192C		w303_scaffold_7	CM007970.1	882919	883917	-	hypothetical protein
W3030G04240	W303_0G04240		YGR193C		w303_scaffold_7	CM007970.1	884616	885848	-	hypothetical protein
W3030G04250	W303_0G04250		YGR194C		w303_scaffold_7	CM007970.1	886180	887982	-	hypothetical protein
W3030G04260	W303_0G04260		YGR195W		w303_scaffold_7	CM007970.1	888989	889729	+	hypothetical protein
W3030G04270	W303_0G04270		YGR196C		w303_scaffold_7	CM007970.1	889840	892293	-	hypothetical protein
W3030G04280	W303_0G04280		YGR197C		w303_scaffold_7	CM007970.1	892604	894247	-	hypothetical protein
W3030G04290	W303_0G04290		YGR198W		w303_scaffold_7	CM007970.1	894800	897253	+	hypothetical protein
W3030G04300	W303_0G04300		YGR199W		w303_scaffold_7	CM007970.1	897609	899888	+	hypothetical protein
W3030G04310	W303_0G04310		YGR200C		w303_scaffold_7	CM007970.1	900011	902377	-	hypothetical protein
W3030G04320	W303_0G04320		YGR201C		w303_scaffold_7	CM007970.1	902627	903451	-	hypothetical protein
W3030G04330	W303_0G04330		YGR202C		w303_scaffold_7	CM007970.1	903581	904855	-	hypothetical protein
W3030G04340	W303_0G04340		YGR203W		w303_scaffold_7	CM007970.1	905344	905790	+	hypothetical protein
W3030G04350	W303_0G04350		YGR204W		w303_scaffold_7	CM007970.1	906041	908881	+	hypothetical protein
W3030G04360	W303_0G04360		YGR205W		w303_scaffold_7	CM007970.1	909320	910192	+	hypothetical protein
W3030G04370	W303_0G04370		YGR206W		w303_scaffold_7	CM007970.1	910539	910844	+	hypothetical protein
W3030G04380	W303_0G04380		YGR207C		w303_scaffold_7	CM007970.1	910950	911735	-	hypothetical protein
W3030G04390	W303_0G04390		YGR208W		w303_scaffold_7	CM007970.1	911990	912919	+	hypothetical protein
W3030G04400	W303_0G04400		YGR209C		w303_scaffold_7	CM007970.1	913020	913334	-	hypothetical protein
W3030G04410	W303_0G04410		YGR210C		w303_scaffold_7	CM007970.1	913610	914845	-	hypothetical protein
W3030G04420	W303_0G04420		YGR211W		w303_scaffold_7	CM007970.1	915348	916808	+	hypothetical protein
W3030G04430	W303_0G04430		YGR212W		w303_scaffold_7	CM007970.1	917147	918553	+	hypothetical protein
W3030G04440	W303_0G04440		YGR213C		w303_scaffold_7	CM007970.1	918619	919572	-	hypothetical protein
W3030G04450	W303_0G04450		YGR214W		w303_scaffold_7	CM007970.1	920682	921895	+	hypothetical protein
W3030G04460	W303_0G04460		YGR215W		w303_scaffold_7	CM007970.1	922282	922614	+	hypothetical protein
W3030G04470	W303_0G04470		YGR216C		w303_scaffold_7	CM007970.1	922740	924569	-	hypothetical protein
W3030G04480	W303_0G04480		YGR217W		w303_scaffold_7	CM007970.1	924803	930922	+	hypothetical protein
W3030Gtrna21G					w303_scaffold_7	CM007970.1	931060	931130	-	
W3030G04490	W303_0G04490		YGR218W		w303_scaffold_7	CM007970.1	932648	935902	+	hypothetical protein
W3030G04500	W303_0G04500		YGR220C		w303_scaffold_7	CM007970.1	936181	936990	-	hypothetical protein
W3030G04510	W303_0G04510		YGR221C		w303_scaffold_7	CM007970.1	937231	939099	-	hypothetical protein
W3030G04520	W303_0G04520		YGR222W		w303_scaffold_7	CM007970.1	940030	940911	+	hypothetical protein
W3030G04530	W303_0G04530		YGR223C		w303_scaffold_7	CM007970.1	940976	942322	-	hypothetical protein
W3030G04540	W303_0G04540		YGR224W		w303_scaffold_7	CM007970.1	942913	944754	+	hypothetical protein
W3030G04550	W303_0G04550		YGR225W		w303_scaffold_7	CM007970.1	945252	946481	+	hypothetical protein
W3030G04560	W303_0G04560		YGR227W		w303_scaffold_7	CM007970.1	947527	949104	+	hypothetical protein
W3030G04570	W303_0G04570		YGR229C		w303_scaffold_7	CM007970.1	949489	951006	-	hypothetical protein
W3030G04580	W303_0G04580		YGR230W		w303_scaffold_7	CM007970.1	952001	952414	+	hypothetical protein
W3030G04590	W303_0G04590		YGR231C		w303_scaffold_7	CM007970.1	952655	953587	-	hypothetical protein
W3030G04600	W303_0G04600		YGR232W		w303_scaffold_7	CM007970.1	954067	954753	+	hypothetical protein
W3030G04610	W303_0G04610		YGR233C		w303_scaffold_7	CM007970.1	954781	958317	-	hypothetical protein
W3030G04620	W303_0G04620		YGR234W		w303_scaffold_7	CM007970.1	960011	961210	+	hypothetical protein
W3030G04630	W303_0G04630		YGR235C		w303_scaffold_7	CM007970.1	961467	962168	-	hypothetical protein
W3030G04640	W303_0G04640		YGR236C		w303_scaffold_7	CM007970.1	962637	962924	-	hypothetical protein
W3030G04650	W303_0G04650		YGR237C		w303_scaffold_7	CM007970.1	963405	965762	-	hypothetical protein
W3030G04660	W303_0G04660		YGR238C		w303_scaffold_7	CM007970.1	966146	968794	-	hypothetical protein
W3030G04670	W303_0G04670		YGR239C		w303_scaffold_7	CM007970.1	969294	970160	-	hypothetical protein
W3030G04680	W303_0G04680		YGR240C		w303_scaffold_7	CM007970.1	970878	973841	-	hypothetical protein
W3030G04690	W303_0G04690		YGR241C		w303_scaffold_7	CM007970.1	974982	976688	-	hypothetical protein
W3030G04700	W303_0G04700		YGR243W		w303_scaffold_7	CM007970.1	977443	977883	+	hypothetical protein
W3030G04710	W303_0G04710		YGR244C		w303_scaffold_7	CM007970.1	978143	979426	-	hypothetical protein
W3030G04720	W303_0G04720		YGR245C		w303_scaffold_7	CM007970.1	979877	982180	-	hypothetical protein
W3030G04730	W303_0G04730		YGR246C		w303_scaffold_7	CM007970.1	982597	984387	-	hypothetical protein
W3030G04740	W303_0G04740		YGR247W		w303_scaffold_7	CM007970.1	985081	985800	+	hypothetical protein
W3030G04750	W303_0G04750		YGR248W		w303_scaffold_7	CM007970.1	986092	986859	+	hypothetical protein
W3030G04760	W303_0G04760		YGR249W		w303_scaffold_7	CM007970.1	988182	989552	+	hypothetical protein
W3030G04770	W303_0G04770		YGR250C		w303_scaffold_7	CM007970.1	991306	993651	-	hypothetical protein
W3030G04780	W303_0G04780		YGR251W		w303_scaffold_7	CM007970.1	995771	996361	+	hypothetical protein
W3030G04790	W303_0G04790		YGR252W		w303_scaffold_7	CM007970.1	997001	998320	+	hypothetical protein
W3030G04800	W303_0G04800		YGR253C		w303_scaffold_7	CM007970.1	998490	999272	-	hypothetical protein
W3030G04810	W303_0G04810		YGR254W		w303_scaffold_7	CM007970.1	1001059	1002372	+	hypothetical protein
W3030G04820	W303_0G04820		YGR255C		w303_scaffold_7	CM007970.1	1002655	1004094	-	hypothetical protein
W3030Gtrna13T					w303_scaffold_7	CM007970.1	1004348	1004419	+	
W3030G04830	W303_0G04830		YGR256W		w303_scaffold_7	CM007970.1	1004756	1006234	+	hypothetical protein
W3030G04840	W303_0G04840		YGR257C		w303_scaffold_7	CM007970.1	1006337	1007437	-	hypothetical protein
W3030G04850	W303_0G04850		YGR258C		w303_scaffold_7	CM007970.1	1007803	1010898	-	hypothetical protein
W3030G04860	W303_0G04860		YGR260W		w303_scaffold_7	CM007970.1	1013001	1014605	+	hypothetical protein
W3030G04870	W303_0G04870		YGR261C		w303_scaffold_7	CM007970.1	1014838	1017267	-	hypothetical protein
W3030G04880	W303_0G04880		YGR262C		w303_scaffold_7	CM007970.1	1017491	1018276	-	hypothetical protein
W3030G04890	W303_0G04890		YGR263C		w303_scaffold_7	CM007970.1	1018481	1019755	-	hypothetical protein
W3030G04900	W303_0G04900		YGR264C		w303_scaffold_7	CM007970.1	1020112	1022367	-	hypothetical protein
W3030G04910	W303_0G04910		YGR266W		w303_scaffold_7	CM007970.1	1023170	1025275	+	hypothetical protein
W3030G04920	W303_0G04920		YGR267C		w303_scaffold_7	CM007970.1	1025518	1026249	-	hypothetical protein
W3030G04930	W303_0G04930		YGR268C		w303_scaffold_7	CM007970.1	1026571	1027572	-	hypothetical protein
W3030G04940	W303_0G04940		YGR270W		w303_scaffold_7	CM007970.1	1028289	1032428	+	hypothetical protein
W3030G04950	W303_0G04950		YGR271W		w303_scaffold_7	CM007970.1	1032710	1038613	+	hypothetical protein
W3030G04960	W303_0G04960		YGR272C		w303_scaffold_7	CM007970.1	1038719	1039420	-	hypothetical protein
W3030G04970	W303_0G04970		YGR273C		w303_scaffold_7	CM007970.1	1039634	1040158	-	hypothetical protein
W3030G04980	W303_0G04980		YGR274C		w303_scaffold_7	CM007970.1	1040814	1044014	-	hypothetical protein
W3030G04990	W303_0G04990		YGR275W		w303_scaffold_7	CM007970.1	1044108	1044668	+	hypothetical protein
W3030G05000	W303_0G05000		YGR276C		w303_scaffold_7	CM007970.1	1044738	1046399	-	hypothetical protein
W3030G05010	W303_0G05010		YGR277C		w303_scaffold_7	CM007970.1	1046563	1047480	-	hypothetical protein
W3030G05020	W303_0G05020		YGR278W		w303_scaffold_7	CM007970.1	1047650	1049383	+	hypothetical protein
W3030G05030	W303_0G05030		YGR279C		w303_scaffold_7	CM007970.1	1049717	1050877	-	hypothetical protein
W3030G05040	W303_0G05040		YGR280C		w303_scaffold_7	CM007970.1	1051829	1052644	-	hypothetical protein
W3030G05050	W303_0G05050		YGR281W		w303_scaffold_7	CM007970.1	1053742	1058175	+	hypothetical protein
W3030G05060	W303_0G05060		YGR282C		w303_scaffold_7	CM007970.1	1058701	1059642	-	hypothetical protein
W3030G05070	W303_0G05070		YGR283C		w303_scaffold_7	CM007970.1	1059933	1060958	-	hypothetical protein
W3030G05080	W303_0G05080		YGR284C		w303_scaffold_7	CM007970.1	1061576	1062508	-	hypothetical protein
W3030G05090	W303_0G05090		YGR285C		w303_scaffold_7	CM007970.1	1062770	1064071	-	hypothetical protein
W3030G05100	W303_0G05100		YGR286C		w303_scaffold_7	CM007970.1	1064731	1065858	-	hypothetical protein
W3030G05110	W303_0G05110		YGR287C		w303_scaffold_7	CM007970.1	1068140	1069909	-	hypothetical protein
W3030G05120	W303_0G05120		YGR288W		w303_scaffold_7	CM007970.1	1071211	1072632	+	hypothetical protein
W3030G05130	W303_0G05130		YGR289C		w303_scaffold_7	CM007970.1	1074881	1076731	-	hypothetical protein
W3030G05140	W303_0G05140		YGR292W		w303_scaffold_7	CM007970.1	1077517	1079271	+	hypothetical protein
W3030G05150	W303_0G05150		YGR294W		w303_scaffold_7	CM007970.1	1081224	1081586	+	hypothetical protein
W3030G05160	W303_0G05160		YGR295C		w303_scaffold_7	CM007970.1	1082502	1083647	-	hypothetical protein
W3030G05170	W303_0G05170		YGR296W		w303_scaffold_7	CM007970.1	1086122	1091509	+	hypothetical protein
W3030J00100	W303_0J00100				w303_scaffold_10	CM007973.1	765	3863	-	hypothetical protein
W3030J00110	W303_0J00110				w303_scaffold_10	CM007973.1	4574	5692	-	hypothetical protein
W3030J00120	W303_0J00120				w303_scaffold_10	CM007973.1	5661	6842	-	hypothetical protein
W3030J00130	W303_0J00130				w303_scaffold_10	CM007973.1	9488	9850	-	hypothetical protein
W3030J00140	W303_0J00140				w303_scaffold_10	CM007973.1	12227	16876	+	hypothetical protein
W3030J00150	W303_0J00150				w303_scaffold_10	CM007973.1	17519	19288	-	hypothetical protein
W3030J00160	W303_0J00160		YJL219W		w303_scaffold_10	CM007973.1	20249	21952	+	hypothetical protein
W3030J00170	W303_0J00170		YJL218W		w303_scaffold_10	CM007973.1	22725	23315	+	hypothetical protein
W3030J00180	W303_0J00180		YJL217W		w303_scaffold_10	CM007973.1	23885	24481	+	hypothetical protein
W3030J00190	W303_0J00190		YJL216C		w303_scaffold_10	CM007973.1	25093	26838	-	hypothetical protein
W3030J00200	W303_0J00200		YJL214W		w303_scaffold_10	CM007973.1	27639	29348	+	hypothetical protein
W3030J00210	W303_0J00210		YJL213W		w303_scaffold_10	CM007973.1	32915	33910	+	hypothetical protein
W3030J00220	W303_0J00220		YJL212C		w303_scaffold_10	CM007973.1	34602	37001	-	hypothetical protein
W3030J00230	W303_0J00230		YJL210W		w303_scaffold_10	CM007973.1	37671	38486	+	hypothetical protein
W3030J00240	W303_0J00240		YJL209W		w303_scaffold_10	CM007973.1	38757	40721	+	hypothetical protein
W3030J00250	W303_0J00250		YJL208C		w303_scaffold_10	CM007973.1	40095	41935	-	hypothetical protein
W3030J00260	W303_0J00260		YJL207C		w303_scaffold_10	CM007973.1	42141	48185	-	hypothetical protein
W3030J00270	W303_0J00270		YJL206C		w303_scaffold_10	CM007973.1	48411	50687	-	hypothetical protein
W3030J00280	W303_0J00280		YJL205C		w303_scaffold_10	CM007973.1	50891	50995	-	hypothetical protein
W3030J00290	W303_0J00290		YJL204C		w303_scaffold_10	CM007973.1	51381	53903	-	hypothetical protein
W3030J00300	W303_0J00300		YJL203W		w303_scaffold_10	CM007973.1	54093	54935	+	hypothetical protein
W3030J00310	W303_0J00310		YJL201W		w303_scaffold_10	CM007973.1	55131	56930	+	hypothetical protein
W3030J00320	W303_0J00320		YJL200C		w303_scaffold_10	CM007973.1	57196	59565	-	hypothetical protein
W3030Jtrna1T					w303_scaffold_10	CM007973.1	59852	59924	-	
W3030J00330	W303_0J00330				w303_scaffold_10	CM007973.1	60608	60934	-	hypothetical protein
W3030J00340	W303_0J00340		YCR037C		w303_scaffold_10	CM007973.1	61596	64241	+	hypothetical protein
W3030J00350	W303_0J00350		YJL197W		w303_scaffold_10	CM007973.1	64557	68321	+	hypothetical protein
W3030J00360	W303_0J00360		YCR034W		w303_scaffold_10	CM007973.1	68602	69534	-	hypothetical protein
W3030J00370	W303_0J00370		YJL194W		w303_scaffold_10	CM007973.1	70090	71631	+	hypothetical protein
W3030J00380	W303_0J00380		YJL193W		w303_scaffold_10	CM007973.1	72118	73326	+	hypothetical protein
W3030J00390	W303_0J00390		YJL192C		w303_scaffold_10	CM007973.1	73462	74166	-	hypothetical protein
W3030J00400	W303_0J00400		YCR031C		w303_scaffold_10	CM007973.1	75085	75363	+	hypothetical protein
W3030J00410	W303_0J00410		YJL190C		w303_scaffold_10	CM007973.1	75662	76054	-	hypothetical protein
W3030J00420	W303_0J00420		YJL189W		w303_scaffold_10	CM007973.1	76685	77226	+	hypothetical protein
W3030J00430	W303_0J00430		YJL187C		w303_scaffold_10	CM007973.1	77555	80014	-	hypothetical protein
W3030J00440	W303_0J00440		YJL186W		w303_scaffold_10	CM007973.1	80906	82666	+	hypothetical protein
W3030J00450	W303_0J00450		YJL185C		w303_scaffold_10	CM007973.1	82846	83727	-	hypothetical protein
W3030J00460	W303_0J00460		YJL184W		w303_scaffold_10	CM007973.1	84199	84570	+	hypothetical protein
W3030J00470	W303_0J00470		YJL183W		w303_scaffold_10	CM007973.1	84819	86087	+	hypothetical protein
W3030J00480	W303_0J00480		YJL181W		w303_scaffold_10	CM007973.1	86411	88246	+	hypothetical protein
W3030J00490	W303_0J00490		YJL180C		w303_scaffold_10	CM007973.1	88334	89311	-	hypothetical protein
W3030J00500	W303_0J00500		YJL179W		w303_scaffold_10	CM007973.1	89538	89867	+	hypothetical protein
W3030J00510	W303_0J00510		YJL178C		w303_scaffold_10	CM007973.1	90033	90848	-	hypothetical protein
W3030J00520	W303_0J00520		YJL177W		w303_scaffold_10	CM007973.1	91537	92408	+	hypothetical protein
W3030J00530	W303_0J00530		YJL176C		w303_scaffold_10	CM007973.1	92804	95281	-	hypothetical protein
W3030J00540	W303_0J00540		YDL049C		w303_scaffold_10	CM007973.1	95843	96673	+	hypothetical protein
W3030J00550	W303_0J00550		YJL173C		w303_scaffold_10	CM007973.1	96912	97280	-	hypothetical protein
W3030J00560	W303_0J00560		YJL172W		w303_scaffold_10	CM007973.1	98488	100218	+	hypothetical protein
W3030J00570	W303_0J00570		YJL171C		w303_scaffold_10	CM007973.1	100453	101643	-	hypothetical protein
W3030J00580	W303_0J00580		YJL170C		w303_scaffold_10	CM007973.1	101899	102543	-	hypothetical protein
W3030J00590	W303_0J00590		YJL168C		w303_scaffold_10	CM007973.1	102976	105177	-	hypothetical protein
W3030J00600	W303_0J00600		YJL167W		w303_scaffold_10	CM007973.1	105763	106821	+	hypothetical protein
W3030J00610	W303_0J00610		YJL166W		w303_scaffold_10	CM007973.1	107183	107467	+	hypothetical protein
W3030J00620	W303_0J00620		YJL165C		w303_scaffold_10	CM007973.1	107643	110210	-	hypothetical protein
W3030J00630	W303_0J00630		YJL164C		w303_scaffold_10	CM007973.1	110715	111908	-	hypothetical protein
W3030J00640	W303_0J00640		YJL163C		w303_scaffold_10	CM007973.1	112415	114082	-	hypothetical protein
W3030J00650	W303_0J00650		YJL162C		w303_scaffold_10	CM007973.1	114626	116377	-	hypothetical protein
W3030Jtrna1E					w303_scaffold_10	CM007973.1	116687	116758	-	
W3030J00660	W303_0J00660		YJL161W		w303_scaffold_10	CM007973.1	117993	118535	+	hypothetical protein
W3030J00670	W303_0J00670		YJL160C		w303_scaffold_10	CM007973.1	118710	119573	-	hypothetical protein
W3030J00680	W303_0J00680		YJL159W		w303_scaffold_10	CM007973.1	121197	122438	+	hypothetical protein
W3030J00690	W303_0J00690		YJL158C		w303_scaffold_10	CM007973.1	123013	123696	-	hypothetical protein
W3030J00700	W303_0J00700		YJL157C		w303_scaffold_10	CM007973.1	124585	127077	-	hypothetical protein
W3030J00710	W303_0J00710		YJL156C		w303_scaffold_10	CM007973.1	127602	129701	-	hypothetical protein
W3030J00720	W303_0J00720		YJL155C		w303_scaffold_10	CM007973.1	130034	131392	-	hypothetical protein
W3030J00730	W303_0J00730		YJL154C		w303_scaffold_10	CM007973.1	131850	134684	-	hypothetical protein
W3030J00740	W303_0J00740		YJL153C		w303_scaffold_10	CM007973.1	135081	136748	-	hypothetical protein
W3030J00750	W303_0J00750		YJL151C		w303_scaffold_10	CM007973.1	137121	137522	-	hypothetical protein
W3030J00760	W303_0J00760		YJL149W		w303_scaffold_10	CM007973.1	138128	140119	+	hypothetical protein
W3030J00770	W303_0J00770		YJL148W		w303_scaffold_10	CM007973.1	141186	141887	+	hypothetical protein
W3030J00780	W303_0J00780		YJL147C		w303_scaffold_10	CM007973.1	142168	143316	-	hypothetical protein
W3030J00790	W303_0J00790		YJL146W		w303_scaffold_10	CM007973.1	144041	145450	+	hypothetical protein
W3030J00800	W303_0J00800		YJL145W		w303_scaffold_10	CM007973.1	145909	146793	+	hypothetical protein
W3030J00810	W303_0J00810		YJL144W		w303_scaffold_10	CM007973.1	147108	147422	+	hypothetical protein
W3030J00820	W303_0J00820		YJL143W		w303_scaffold_10	CM007973.1	147850	148326	+	hypothetical protein
W3030J00830	W303_0J00830		YJL141C		w303_scaffold_10	CM007973.1	148716	151139	-	hypothetical protein
W3030J00840	W303_0J00840		YJL140W		w303_scaffold_10	CM007973.1	151710	152375	+	hypothetical protein
W3030J00850	W303_0J00850		YJL139C		w303_scaffold_10	CM007973.1	152462	153748	-	hypothetical protein
W3030J00860	W303_0J00860		YJL138C		w303_scaffold_10	CM007973.1	154253	155440	-	hypothetical protein
W3030J00870	W303_0J00870		YJL137C		w303_scaffold_10	CM007973.1	155734	156876	-	hypothetical protein
W3030J00880	W303_0J00880		YJL136C		w303_scaffold_10	CM007973.1	157299	157538	-	hypothetical protein
W3030J00890	W303_0J00890		YJL134W		w303_scaffold_10	CM007973.1	158937	160166	+	hypothetical protein
